country	year	sex	age_gr	mig_variant	edu_variant	lfpr_variant	c0_1	c0_2	c0_3	c1_1	c1_2	c1_3	c2_1	c2_2	c2_3
DK	2015	F	20	2	2	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	2	2	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	1	0	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	0	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	0	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	0	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	0	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	1	3	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	3	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	3	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	3	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	3	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	1	1	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	1	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	1	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	1	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	1	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	20	1	2	1	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	2	2	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	2	4	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	2	3	25728	59895	20507	888	4158	2602	2124	4911	2325
DK	2015	F	20	1	2	0	51846	79639	23633	2458	4940	3670	5721	8015	3115
DK	2015	F	25	0	0	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	0	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	0	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	0	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	0	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	0	3	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	3	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	3	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	3	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	3	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	0	1	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	1	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	1	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	1	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	1	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	0	2	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	2	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	2	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	2	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	0	2	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	3	0	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	0	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	0	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	0	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	0	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	3	3	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	3	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	3	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	3	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	3	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	3	1	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	1	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	1	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	1	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	1	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	3	2	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	2	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	2	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	2	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	3	2	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	2	0	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	0	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	0	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	0	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	0	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	2	3	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	3	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	3	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	3	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	3	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	2	1	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	1	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	1	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	1	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	1	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	2	2	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	2	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	2	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	2	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	2	2	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	1	0	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	0	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	0	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	0	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	0	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	1	3	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	3	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	3	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	3	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	3	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	1	1	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	1	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	1	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	1	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	1	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	25	1	2	1	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	2	2	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	2	4	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	2	3	11482	43501	50144	505	3036	7287	1703	8621	6735
DK	2015	F	25	1	2	0	19842	55943	56760	733	4006	8466	3949	10609	9716
DK	2015	F	30	0	0	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	0	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	0	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	0	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	0	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	0	3	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	3	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	3	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	3	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	3	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	0	1	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	1	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	1	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	1	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	1	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	0	2	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	2	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	2	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	2	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	0	2	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	3	0	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	0	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	0	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	0	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	0	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	3	3	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	3	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	3	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	3	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	3	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	3	1	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	1	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	1	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	1	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	1	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	3	2	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	2	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	2	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	2	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	3	2	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	2	0	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	0	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	0	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	0	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	0	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	2	3	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	3	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	3	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	3	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	3	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	2	1	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	1	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	1	4	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	1	3	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	1	0	14061	42585	67935	515	2420	7492	5121	10486	9733
DK	2015	F	30	2	2	1	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	2	2	8527	35598	63206	333	1703	6590	2392	7940	6742
DK	2015	F	30	2	2	4	8527	35598	63206	333	1703	6590	2392	7940	6742
